"","","Invalid URL: httpurl.blogspot.com in file: C:\Users\priyank\Documents\Visual Studio 2012\Projects\broken-links-extractor\500k quantcast links for priyank to crawl and find broken links - 2 links deep.txt"
"","","Invalid URL: httpverizon.com in file: C:\Users\priyank\Documents\Visual Studio 2012\Projects\broken-links-extractor\500k quantcast links for priyank to crawl and find broken links - 2 links deep.txt"
"","","Invalid URL: httpwatch.com in file: C:\Users\priyank\Documents\Visual Studio 2012\Projects\broken-links-extractor\500k quantcast links for priyank to crawl and find broken links - 2 links deep.txt"
"","","Invalid URL: httpweather.com in file: C:\Users\priyank\Documents\Visual Studio 2012\Projects\broken-links-extractor\500k quantcast links for priyank to crawl and find broken links - 2 links deep.txt"
"","","Invalid URL: httpwwwmoneysystem.com in file: C:\Users\priyank\Documents\Visual Studio 2012\Projects\broken-links-extractor\500k quantcast links for priyank to crawl and find broken links - 2 links deep.txt"
"","","Invalid URL: httpwwwverizon.com in file: C:\Users\priyank\Documents\Visual Studio 2012\Projects\broken-links-extractor\500k quantcast links for priyank to crawl and find broken links - 2 links deep.txt"
"http://0001111.com","1000","The remote name could not be resolved: '0001111.com'"
"http://00147.co","1000","The remote name could not be resolved: '00147.co'"
"http://000host.co.uk","1000","The remote name could not be resolved: '000host.co.uk'"
"http://001.hu","1000","The remote name could not be resolved: '001.hu'"
"http://0011010000110010.de","1000","The remote name could not be resolved: '0011010000110010.de'"
"http://000webhost.com","1000","The remote name could not be resolved: '000webhost.com'"
"http://0000.jp","1000","The remote name could not be resolved: '0000.jp'"
"http://0000arts.com","1000","The remote name could not be resolved: '0000arts.com'"
"http://000.in","1000","The remote name could not be resolved: '000.in'"
"http://000space.com","1000","The remote name could not be resolved: '000space.com'"
"http://001-a-reverse-phone-number-lookup.com","1000","The remote name could not be resolved: '001-a-reverse-phone-number-lookup.com'"
"http://001famosas.com","1000","The remote name could not be resolved: '001famosas.com'"
"http://001-free-phone-number-reverse-lookup.com","1000","The remote name could not be resolved: '001-free-phone-number-reverse-lookup.com'"
"http://001link.com","1000","The remote name could not be resolved: '001link.com'"
"http://001-my-reverse-phone-lookup.com","1000","The remote name could not be resolved: '001-my-reverse-phone-lookup.com'"
"http://001-service-07.info","1000","The remote name could not be resolved: '001-service-07.info'"
"http://001-service-10.in","1000","The remote name could not be resolved: '001-service-10.in'"
"http://001yourtranslationservice.com","1000","The remote name could not be resolved: '001yourtranslationservice.com'"
"http://002.com.au","1000","The remote name could not be resolved: '002.com.au'"
"http://0023.info","1000","The remote name could not be resolved: '0023.info'"
"http://0031fashion.com","1000","The remote name could not be resolved: '0031fashion.com'"
"http://00-44.com","1000","The remote name could not be resolved: '00-44.com'"
"http://007.com","1000","The remote name could not be resolved: '007.com'"
"http://00791.com","1000","The remote name could not be resolved: '00791.com'"
"http://007-a-free-reverse-phone-lookup.com","1000","The remote name could not be resolved: '007-a-free-reverse-phone-lookup.com'"
"http://007box.de","1000","The remote name could not be resolved: '007box.de'"
"http://007b.com","1000","The remote name could not be resolved: '007b.com'"
"http://007fragrances.com","1000","The remote name could not be resolved: '007fragrances.com'"
"http://007collector.com","1000","The remote name could not be resolved: '007collector.com'"
"http://007gentleman.blogspot.com","1000","The remote name could not be resolved: '007gentleman.blogspot.com'"
"http://007go.com","1000","The remote name could not be resolved: '007go.com'"
"http://007james.com","1000","The remote name could not be resolved: '007james.com'"
"http://007jokes.com","1000","The remote name could not be resolved: '007jokes.com'"
"http://007koreangirls.com","1000","The remote name could not be resolved: '007koreangirls.com'"
"http://007museum.com","1000","The remote name could not be resolved: '007museum.com'"
"http://007mx.com","1000","The remote name could not be resolved: '007mx.com'"
"http://007nice.com","1000","The remote name could not be resolved: '007nice.com'"
"http://007pcservice.gr","1000","The remote name could not be resolved: '007pcservice.gr'"
"http://007zip.com","1000","The remote name could not be resolved: '007zip.com'"
"http://00auctions.com","1000","The remote name could not be resolved: '00auctions.com'"
"http://00chan.cu.cc","1000","The remote name could not be resolved: '00chan.cu.cc'"
"http://00dvd.com","1000","The remote name could not be resolved: '00dvd.com'"
"http://00fun.com","1000","The remote name could not be resolved: '00fun.com'"
"http://00go.com","1000","The remote name could not be resolved: '00go.com'"
"http://00handicrafts00.blogspot.co.uk","1000","The remote name could not be resolved: '00handicrafts00.blogspot.co.uk'"
"http://00ok.kr","1000","The remote name could not be resolved: '00ok.kr'"
"http://00oo00.com","1000","The remote name could not be resolved: '00oo00.com'"
"http://00price.com","1000","The remote name could not be resolved: '00price.com'"
"http://00sf.com","1000","The remote name could not be resolved: '00sf.com'"
"http://00show.com","1000","The remote name could not be resolved: '00show.com'"
"http://00sports.com","1000","The remote name could not be resolved: '00sports.com'"
"http://00tube.net","1000","The remote name could not be resolved: '00tube.net'"
"http://00uk.com","1000","The remote name could not be resolved: '00uk.com'"
"http://00viagra.net","1000","The remote name could not be resolved: '00viagra.net'"
"http://00videos.com","1000","The remote name could not be resolved: '00videos.com'"
"http://00x.in","1000","The remote name could not be resolved: '00x.in'"
"http://01.org","1000","The remote name could not be resolved: '01.org'"
"http://010-teenage.nl","1000","The remote name could not be resolved: '010-teenage.nl'"
"http://0112535.ir","1000","The remote name could not be resolved: '0112535.ir'"
"http://011now.com","1000","The remote name could not be resolved: '011now.com'"
"http://012global.com","1000","The remote name could not be resolved: '012global.com'"
"http://012mail.net","1000","The remote name could not be resolved: '012mail.net'"
"http://012webpages.com","1000","The remote name could not be resolved: '012webpages.com'"
"http://0136.ru","1000","The remote name could not be resolved: '0136.ru'"
"http://014.me","1000","The remote name could not be resolved: '014.me'"
"http://0157.org","1000","The remote name could not be resolved: '0157.org'"
"http://0-18.gr","1000","The remote name could not be resolved: '0-18.gr'"
"http://01campaignpro.com","1000","The remote name could not be resolved: '01campaignpro.com'"
"http://01candycherry.com","1000","The remote name could not be resolved: '01candycherry.com'"
"http://01centralamerica.com","1000","The remote name could not be resolved: '01centralamerica.com'"
"http://01com.com","1000","The remote name could not be resolved: '01com.com'"
"http://01hotbrunettes.com","1000","The remote name could not be resolved: '01hotbrunettes.com'"
"http://01micko.com","1000","The remote name could not be resolved: '01micko.com'"
"http://01-mp3search.com","1000","The remote name could not be resolved: '01-mp3search.com'"
"http://01net.com","1000","The remote name could not be resolved: '01net.com'"
"http://01o.com","1000","The remote name could not be resolved: '01o.com'"
"http://01pdf.net","1000","The remote name could not be resolved: '01pdf.net'"
"http://01-reverse-phone-number-lookup.com","1000","The remote name could not be resolved: '01-reverse-phone-number-lookup.com'"
"http://01synergy.com","1000","The remote name could not be resolved: '01synergy.com'"
"http://01tgp.com","1000","The remote name could not be resolved: '01tgp.com'"
"http://0-24.jp","200","OK"
"http://023ddc9590587a7c9ad4c65b42.com","204","No Content"
"http://0202tv.com","200","OK"
"http://024review.info","200","OK"
"http://027caboose.com","1000","The remote name could not be resolved: '027caboose.com'"
"http://027gupiao.com","1000","The remote name could not be resolved: '027gupiao.com'"
"http://027eat.com","1000","The remote name could not be resolved: '027eat.com'"
"http://02478xw.blogspot.com","","The operation has timed out"
"http://02athleticsbootcamp.com","1000","The remote name could not be resolved: '02athleticsbootcamp.com'"
"http://www.0202tv.com/theme.php","1000","The remote name could not be resolved: 'www.0202tv.com'"
"http://02leds.com","1000","The remote name could not be resolved: '02leds.com'"
"http://022net.com","","The operation has timed out"
"http://02739.blogspot.com","","The operation has timed out"
"http://www.024review.info","1000","The remote name could not be resolved: 'www.024review.info'"
"http://0317fc.com","1000","The remote name could not be resolved: '0317fc.com'"
"http://03333.org","1000","The remote name could not be resolved: '03333.org'"
"http://03349flash.com","1000","The remote name could not be resolved: '03349flash.com'"
"http://034motorsport.com","1000","The remote name could not be resolved: '034motorsport.com'"
"http://tw.yahoo.com","1000","The remote name could not be resolved: 'tw.yahoo.com'"
"http://03596efd07.com","1000","The remote name could not be resolved: '03596efd07.com'"
"http://0-360.com","1000","The remote name could not be resolved: '0-360.com'"
"http://0376fdc.com","1000","The remote name could not be resolved: '0376fdc.com'"
"http://044.info","200","OK"
"http://0371marry.com","1000","The remote name could not be resolved: '0371marry.com'"
"http://0427d7.se","200","OK"
"http://04stream.com","200","OK"
"http://0371sjh.cn","1000","The remote name could not be resolved: '0371sjh.cn'"
"http://www.024review.info/deals-mountain-boy-sledworks-mountain-boggan-4-foot-toboggan_B001JJBNV6.html","1000","The remote name could not be resolved: 'www.024review.info'"
"http://039uclbbick6zf1.com","1000","The remote name could not be resolved: '039uclbbick6zf1.com'"
"http://03d.org","1000","The remote name could not be resolved: '03d.org'"
"http://0404.co.il","200","OK"
"http://03lf.com","1000","The remote name could not be resolved: '03lf.com'"
"http://www.04stream.com/dmca.php","1000","The remote name could not be resolved: 'www.04stream.com'"
"http://055uirkg4q50x5c1.com","1000","The remote name could not be resolved: '055uirkg4q50x5c1.com'"
"http://047n.com","1000","The remote name could not be resolved: 'www.047n.com'"
"http://www.024review.info/deals-mountain-boy-sledworks-slalom-sled_B001JJBNUC.html","1000","The remote name could not be resolved: 'www.024review.info'"
"http://057info.hr","1000","The remote name could not be resolved: '057info.hr'"
"http://059i.com","1000","The remote name could not be resolved: '059i.com'"
"http://0534.com","","The operation has timed out"
"http://05am.com","1000","The remote name could not be resolved: '05am.com'"
"http://www.0404.co.il","200","OK"
"http://04561.com","200","OK"
"http://05tz2e9.com","1000","The remote name could not be resolved: '05tz2e9.com'"
"http://060.es","1000","The remote name could not be resolved: '060.es'"
"http://www.024review.info/deals-mountain-boy-sledworks-4-ft-wood-toboggan-48inl-x-18inw-x-16inh-mode_B001ACPN5Y.html","1000","The remote name could not be resolved: 'www.024review.info'"
"http://060608.it","1000","The remote name could not be resolved: '060608.it'"
"http://www.0404.co.il/rss.xml","200","OK"
"http://0-60mag.com","1000","The remote name could not be resolved: '0-60mag.com'"
"http://061x79xzldqja621.com","1000","The remote name could not be resolved: '061x79xzldqja621.com'"
"http://06cc.net","1000","The remote name could not be resolved: '06cc.net'"
"http://077.info","200","OK"
"http://0-6packabs.com","1000","The remote name could not be resolved: '0-6packabs.com'"
"http://07209.com","200","OK"
"http://www.024review.info/deals-mountain-boy-sledworks-ultimate-flyer-52-inch-sled_B000OVC1B6.html","200","OK"
"http://0731live.com","200","OK"
"http://070.com.ua","200","OK"
"http://0754hc.com","200","OK"
"http://0777.ir","200","OK"
"http://www.024review.info/deals-mountain-boy-mountain-boggan-8-foot-toboggan_B002Q7BKAO.html","200","OK"
"http://www.0754hc.com/product.asp","200","OK"
"http://www.024review.info/deals-flexible-flyer-48-flexible-flyer-sled_B0000AQJQR.html","200","OK"
"http://070-tel.com","200","OK"
"http://www.0754hc.com/productshow.asp","200","OK"
"http://04561.com","200","OK"
"http://07n.co","200","OK"
"http://www.hotelscombined.com","200","OK"
"http://ww2.07n.co","200","OK"
"http://dl.0777.ir","200","OK"
"http://www.024review.info/deals-mountain-boy-sledworks-mountain-boggan-6-foot-toboggan_B001JJBNVQ.html","200","OK"
"http://www.070.com.ua","200","OK"
"http://newvcorp.com","200","OK"
"http://www.024review.info/deals-hangtime-snowboard-wall-mount-black_B001N84J9G.html","200","OK"
"http://07proxy.com","200","OK"
"http://www.024review.info/deals-warren-miller-children-of-winter_B002FE5XQ0.html","200","OK"
"http://0800-horoscope.com","403","Forbidden"
"http://081072689001342003991207130014.com","1000","The remote name could not be resolved: '081072689001342003991207130014.com'"
"http://www.024review.info/deals-mountain-boy-8-foot-boggan-pad-sled-not-included-pad-only_B002Q7I4W6.html","200","OK"
"http://www.070-tel.com/qanda.htm","200","OK"
"http://www.07proxy.com/”http://www.allproxysites.com“","404","Not Found"
"http://forum.0777.ir","200","OK"
"http://www.070.com.ua/archive","200","OK"
"http://www.024review.info/deals-sick-a-cultural-history-of-snowboarding_0312170262.html","200","OK"
"http://shopping.groupon.co.il","200","OK"
"http://www.paypal.com","200","OK"
"http://www.07proxy.com","200","OK"
"http://07money.com","200","OK"
"http://www.070-tel.com/application.htm","200","OK"
"http://www.024review.info/deals-snowshoe-trails-of-california_089997287X.html","200","OK"
"http://070.com.ua","200","OK"
"http://0813bbs.com","200","OK"
"http://www.070-tel.com/onlineqna.htm","200","OK"
"http://0830yxlz.com","1000","The remote name could not be resolved: '0830yxlz.com'"
"http://www.024review.info/deals-mastering-snowboarding_1450410642.html","200","OK"
"http://xat.com","200","OK"
"http://www.leumi.co.il","200","OK"
"http://0851kjzj.com","1000","The remote name could not be resolved: '0851kjzj.com'"
"http://stores.ebay.com","200","OK"
"http://www.024review.info/deals-warren-millers-cold-fusion_B0000AVHD2.html","200","OK"
"http://0731live.com","200","OK"
"http://www.024review.info/deals-warren-millers-storm_B0000AVHD4.html","200","OK"
"http://www.probux.com","200","OK"
"http://08-99-86-64-44.com","200","OK"
"http://www.024review.info/tags-beginners.html","200","OK"
"http://07money.com","200","OK"
"http://tutorial.0777.ir","200","OK"
"http://www.stockrobo.com","1000","The remote name could not be resolved: 'www.stockrobo.com'"
"http://msn.com","200","OK"
"http://08computersoftware.org","200","OK"
"http://www.voyance-medeline-officiel.com","200","OK"
"http://www.070-tel.com","200","OK"
"http://ww1.08computersoftware.org","200","OK"
"http://www.024review.info/tags-downhill+ski+boots.html","200","OK"
"http://www.optionsbinairesfr.com","200","OK"
"http://chat.voyance-medeline-officiel.com","200","OK"
"http://08i8b4384.com","1000","The remote name could not be resolved: '08i8b4384.com'"
"http://www.youtube.com","200","OK"
"http://www.123count.com","200","OK"
"http://www.alexa.com","200","OK"
"http://cgi.ebay.com","404","Not Found"
"http://www.024review.info/tags-downhill+skiing.html","200","OK"
"http://08mljs.org","200","OK"
"http://08jzwvotka.com","1000","The remote name could not be resolved: '08jzwvotka.com'"
"http://www.opencart.com","200","OK"
"http://www.070-tel.com/index.htm","200","OK"
"http://www.024review.info/tags-downhill+skis.html","200","OK"
"http://0962cewusp42h.tk","1000","The remote name could not be resolved: '0962cewusp42h.tk'"
"http://distro.0777.ir","200","OK"
"http://090903ssl-cert.com","403","Forbidden"
"http://twitter.com","200","OK"
"http://kg070.anyhelp.net","200","OK"
"http://0980sebd.co.uk","1000","The remote name could not be resolved: '0980sebd.co.uk'"
"http://www.flabers.com.ua","200","OK"
"http://www.freeproxytemplates.com","200","OK"
"http://www.024review.info/tags-girls.html","200","OK"
"http://09124743198.com","1000","The remote name could not be resolved: '09124743198.com'"
"http://099-photo.blogspot.com","200","OK"
"http://www.facebook.com","200","OK"
"http://www.024review.info/tags-goggles.html","200","OK"
"http://098860.com","200","OK"
"http://0aac4e6a54c170b0.se","200","OK"
"http://099-photo.blogspot.in","200","OK"
"http://www.024review.info/tags-helmet.html","200","OK"
"http://0ad.info","200","OK"
"http://hepl3r.0777.ir","200","OK"
"http://www.024review.info/tags-helmets.html","200","OK"
"http://0adz.com","200","OK"
"http://www.098860.com","200","OK"
"http://www.098860.com/Online_College_Courses.cfm","200","OK"
"http://www.024review.info/tags-jacket.html","200","OK"
"http://www.0adz.com","200","OK"
"http://rndd.0777.ir","200","OK"
"http://www.098860.com/Free_Credit_Report.cfm","200","OK"
"http://www.0adz.com/signup.php","200","OK"
"http://www.0ad.info","200","OK"
"http://www.024review.info/tags-jackets.html","200","OK"
"http://www.blogger.com","200","OK"
"http://www.098860.com/Health_Insurance.cfm","200","OK"
"http://www.google.com","200","OK"
"http://www.proxyresource.org","200","OK"
"http://www.0adz.com/tos.php","200","OK"
"http://www.024review.info/tags-kids.html","200","OK"
"http://www.0adz.com/contact.php","200","OK"
"http://www.0adz.com/aboutus.php","200","OK"
"http://www.0adz.com/websitebuilder.php","200","OK"
"http://www.024review.info/tags-mens.html","200","OK"
"http://cars-al.info","200","OK"
"http://www.098860.com/Best_Mortgage_Rates.cfm","200","OK"
"http://www.0ad.info/features","200","OK"
"http://www.098860.com/Top_Smart_Phones.cfm","200","OK"
"http://www.024review.info/tags-mens+ski+boots.html","200","OK"
"http://099-photo.blogspot.com","200","OK"
"http://www.0ad.info/login","200","OK"
"http://www.098860.com/Top_10_Luxury_Cars.cfm","200","OK"
"http://worldtranslation.org","200","OK"
"http://www.024review.info/tags-mens+skis.html","200","OK"
"http://www.0ad.info/signup","200","OK"
"http://www.proxyseek.org","1000","The remote name could not be resolved: 'www.proxyseek.org'"
"http://www.024review.info/tags-mens+snowboard.html","200","OK"
"http://www.histats.com","200","OK"
"http://www.0ad.info/terms","200","OK"
"http://www.freeproxysite.com","200","OK"
"http://0af13caa23.com","1000","The remote name could not be resolved: '0af13caa23.com'"
"http://www.024review.info/tags-rossignol.html","200","OK"
"http://www.0ad.info/sitemap","200","OK"
"http://www.024review.info/tags-salomon.html","200","OK"
"http://proxyinter.net","200","OK"
"http://assassin.ir","200","OK"
"http://cross-net.net","1000","The remote name could not be resolved: 'cross-net.net'"
"http://www.0ad.info/privacy","200","OK"
"http://www.024review.info/tags-ski+boots.html","200","OK"
"http://www.alexa.com","200","OK"
"http://09635.com","","The operation has timed out"
"http://www.024review.info/tags-ski+goggles.html","200","OK"
"http://0777.ir","200","OK"
"http://boss.lgdacom.net","","The operation has timed out"
"http://0ant.com","403","Forbidden"
"http://www.bankhapoalim.co.il","200","OK"
"http://network.adsmarket.com","200","OK"
"http://www.activeproxies.org","200","OK"
"http://www.024review.info/tags-ski+helmet.html","200","OK"
"http://live.sekindo.com","200","OK"
"http://www.0ad.info/support","200","OK"
"http://www.024review.info/tags-skiing.html","200","OK"
"http://0-apr-cards.net","403","Forbidden"
"http://0aprcards.net","403","Forbidden"
"http://0b5c6ecd25.com","1000","The remote name could not be resolved: '0b5c6ecd25.com'"
"http://www.proxysites.ws","200","OK"
"http://gmail.com","200","OK"
"http://0akleyshop.com","200","OK"
"http://www.024review.info/tags-skis.html","200","OK"
"http://aff.ringtonepartner.com","200","OK"
"http://www.facebook.com","200","OK"
"http://cpanel.0adz.com","200","OK"
"http://www.024review.info/tags-snow+goggles.html","200","OK"
"http://0bsidian.net","200","OK"
"http://www.proxyservers.biz","403","Forbidden"
"http://newvcorp.com","200","OK"
"http://www.024review.info/tags-snowboard+bindings.html","200","OK"
"http://0c9d8370d.se","200","OK"
"http://www.prchecker.info","200","OK"
"http://www.024review.info/tags-snowboard+goggles.html","200","OK"
"http://www.unblockedproxysites.com","200","OK"
"http://098860.com","200","OK"
"http://www.proxysiteslist.net","200","OK"
"http://www.024review.info/tags-snowboarding.html","200","OK"
"http://byethost.com","200","OK"
"http://www.0akleyshop.com","200","OK"
"http://gmail.com","200","OK"
"http://www.goodproxysites.com","200","OK"
"http://www.024review.info/tags-snowshoeing.html","200","OK"
"http://0ceaniacruises.com","200","OK"
"http://0adz.com","200","OK"
"http://0ai.com","200","OK"
"http://www.024review.info/tags-winter+sports.html","200","OK"
"http://www.0ceaniacruises.com/advertise.php","200","OK"
"http://www.024review.info/tags-womens.html","200","OK"
"http://www.0ceaniacruises.com","200","OK"
"http://www.proxyserverlist.org","200","OK"
"http://www.0ceaniacruises.com/privacy-policy.php","200","OK"
"http://www.oakleysi.com","200","OK"
"http://0chan.ru","200","OK"
"http://www.024review.info/tags-dslr+bag.html","200","OK"
"http://usa.visa.com","200","OK"
"http://www.webhostingreviewz.com","200","OK"
"http://cpanel.40host.com","200","OK"
"http://www.024review.info/tags-Snow+sports.html","200","OK"
"http://www.oakley.com","200","OK"
"http://www.0chan.ru/Garazhnie_vorota_ot_kompanii_Mir_Vorot.html","200","OK"
"http://www.024review.info/deals-lucky-bums-wood-toboggan-48-in_B00EBT6YKG.html","200","OK"
"http://www.024review.info/deals-60-flexible-flyer-steel-runner-sled_B000051W20.html","200","OK"
"http://www.activefreestuff.com","200","OK"
"http://www.0chan.ru/Sborka_Porsche_Cajun_startuet_v_2013_godu.html","200","OK"
"http://gbcinternetenforcement.net","200","OK"
"http://0catch.com","200","OK"
"http://www.024review.info/deals-bradley-heavy-duty-snow-tube-with-orange-cover_B00H58BXG0.html","200","OK"
"http://0daybabes.com","200","OK"
"http://www.024review.info/deals-mountain-boy-sledworks-pad-for-flyer-sleds-sled-not-included-pad-only_B000OVDT2G.html","200","OK"
"http://www.0chan.ru/Cena_nefti_Brent_opustilas_nizhe_100.html","200","OK"
"http://0bat.com","","The operation has timed out"
"http://info.0catch.com","403","Forbidden"
"http://www.024review.info/tags-Snowboarding.html","200","OK"
"http://freewebsitehostingreviews.com","200","OK"
"http://www.024review.info/deals-flexible-flyer-60-flexible-flyer-sled_B000AX24HE.html","200","OK"
"http://www.0chan.ru/Gazprom_minimum_5_let_budet_edinstvennim_eksporterom.html","200","OK"
"http://www.web-hosting-top.com","200","OK"
"http://register.oakley.com","200","OK"
"http://inquiry.domainbrokeronline.com","200","OK"
"http://www.0daybabes.com","200","OK"
"http://www.024review.info/deals-flexible-flyer-26-metal-saucer_B001RKFN9K.html","200","OK"
"http://0ddsmaker.com","1000","The remote name could not be resolved: '0ddsmaker.com'"
"http://0e71bi66xn.com","1000","The remote name could not be resolved: '0e71bi66xn.com'"
"http://www.free-webhosts.com","200","OK"
"http://dealers.oakley.com","200","OK"
"http://0cats.com","200","OK"
"http://www.0chan.ru/Ceni_na_neftyanie_fyuchersi_Brent_i_Light_Sweet_segodnya.html","200","OK"
"http://www.024review.info/deals-flexible-flyer-sled_B00009935T.html","200","OK"
"http://0eb.com","200","OK"
"http://0daybabes.com","200","OK"
"http://signup.0catch.com","403","Forbidden"
"http://www.024review.info/deals-pelican-baby-sleigh-2_B000OR5LKS.html","200","OK"
"http://www.findmyhost.com","200","OK"
"http://www.0chan.ru/RF_v_yanvare_aprele_snizila_vipusk_minudobreniy_na_25.html","200","OK"
"http://twitter.com","200","OK"
"http://www.0eb.com/index_psychopath.html","200","OK"
"http://www.024review.info/deals-paricon-cyclone-sled_B000BVM7A4.html","200","OK"
"http://www.0chan.ru/Igrovie_avtomatid2a.html","200","OK"
"http://www.024review.info/deals-flexible-flyer-snow-twist-57-inflatable-snow-tube_B000FIZ8ZE.html","200","OK"
"http://en.wikipedia.org","200","OK"
"http://www.024review.info/deals-flexible-flyer-tornado_B0006N8YPY.html","200","OK"
"http://0cats.com","200","OK"
"http://www.thefreesite.com","200","OK"
"http://0dayhotmusic.com","200","OK"
"http://www.proxyserverwebsites.com","","The operation has timed out"
"http://www.0chan.ru/Onlayn_kazino_Gaminatorslots_besplatnie_igrovie_avtomati.html","200","OK"
"http://www.024review.info/tags-686.html","200","OK"
"http://www.bluefishhosting.com","200","OK"
"http://www.absolutely-free-hosting.com","200","OK"
"http://www.proxyforfacebook.com","200","OK"
"http://0ffendersconnect.com","200","OK"
"http://0facebook.com","200","OK"
"http://www.024review.info/tags-mens+snowboard+bindings.html","200","OK"
"http://www.proxyforyoutube.com","200","OK"
"http://designcart.com","200","OK"
"http://www.jmbsoft.com","1000","The remote name could not be resolved: 'www.jmbsoft.com'"
"http://0fficemaxperks.com","1000","The remote name could not be resolved: '0fficemaxperks.com'"
"http://www.free-webspace.org","200","OK"
"http://0fferz.com","200","OK"
"http://0fficedepot.com","200","OK"
"http://www.freeproxysites.us","200","OK"
"http://0fficedepot.com","200","OK"
"http://www.024review.info/tags-mens+snowboard+package.html","200","OK"
"http://0i8.net","200","OK"
"http://www.0chan.ru/Igrat_besplatno_v_onlayn_kazino.html","200","OK"
"http://0hna.com","200","OK"
"http://www.bestproxysites.com","200","OK"
"http://www.freecenter.com","200","OK"
"http://www.0dayhotmusic.com","200","OK"
"http://www.024review.info/tags-oakley.html","200","OK"
"http://www.scanalert.com","200","OK"
"http://www.0hna.com/renewal.aspx","200","OK"
"http://0icep80f.com","200","OK"
